X,Y,OBJECTID,LDTC_TypeDescription,LDLI_Category,Library,Branch,SecondaryName,LDLI_Address1,LDLI_City,LDLI_State,LDLI_Zip,LDLI_County,LDLI_AddPhones,LDLI_FAX,LDLI_email,LDLI_URL,Longitude,Latitude,GlobalID
-122.45623,48.2412800000001,416,Public Libraries,District,Sno-Isle Libraries,Camano Island Library,,848 N Sunrise Blvd,Camano Island,WA,98282-8770,Island,(360) 387-5150,3603875170,,http://www.sno-isle.org/locations/camanoisland/,-122.45623,48.24128,6b71d811-58b8-479c-8b68-f3febb95bcdd
-122.31158,47.78709,417,Public Libraries,District,Sno-Isle Libraries,Mountlake Terrace Library,,23300 58th Ave W,Mountlake Terrace,WA,98043-4630,Snohomish,(425) 776-8722,4257763411,,http://www.sno-isle.org/locations/mountlaketerrace/,-122.31158,47.78709,b6c584fd-ab53-42ae-9794-3311cacab522
-122.63456,48.28986,418,Public Libraries,District,Sno-Isle Libraries,Oak Harbor Library,,1000 SE Regatta Dr,Oak Harbor,WA,98277-3091,Island,(360) 675-5115,3606793761,,http://www.sno-isle.org/locations/oakharbor/,-122.63456,48.28986,c11f4be8-7dec-496b-b2ca-b79905320e1f
-122.18587,48.0627400000001,419,Public Libraries,District,Sno-Isle Libraries,Library on Wheels,,7312 35th Ave NE,Marysville,WA,98271-7417,Snohomish,(360) 651-7059,,,http://www.sno-isle.org/wheels/,-122.18587,48.06274,a1e0578b-e9d7-4a06-8dfc-51e54a2203e3
-122.0885,47.9154300000001,420,Public Libraries,District,Sno-Isle Libraries,Snohomish Library,,311 Maple Ave,Snohomish,WA,98290-2525,Snohomish,(360) 568-2898,3605686357,,http://www.sno-isle.org/locations/snohomish/,-122.0885,47.91543,d81fa770-0e67-4c35-bf8d-889ea904229f
-122.36418,48.24238,421,Public Libraries,District,Sno-Isle Libraries,Stanwood Library,,9701 271st St NW,Stanwood,WA,98292-8097,Snohomish,(360) 629-3132,3606293516,,http://www.sno-isle.org/locations/stanwood/,-122.36418,48.24238,6fc25d2d-3d3d-4dbc-bb24-1cc4f26a2edf
-121.81691,47.86249,422,Public Libraries,District,Sno-Isle Libraries,Sultan Library,,"319 Main St, Ste 100",Sultan,WA,98294-0580,Snohomish,(360) 793-1695,3607939634,,http://www.sno-isle.org/locations/sultan/,-121.81691,47.86249,bfb3a746-c0f0-4f8b-8b5c-01c13f4463d3
-122.29685,47.9055900000001,423,Public Libraries,District,Sno-Isle Libraries,Mukilteo Library,,4675 Harbour Pointe Blvd,Mukilteo,WA,98275-4725,Snohomish,(425) 493-8202,4254931601,,http://www.sno-isle.org/locations/mukilteo/,-122.29685,47.90559,9d35608e-26e6-4110-923a-91c6c0258c11
-117.41113,47.7517500000001,424,Public Libraries,District,Spokane County Library District,North Spokane Library,,44 E Hawthorne Rd,Spokane,WA,99218-1597,Spokane,(509) 893-8350,5098938481,nscirc@scld.org,http://www.scld.org,-117.41113,47.75175,dbaa9fe0-bb21-4894-8bf1-d449093fbec3
-122.14784,48.0636500000001,425,Public Libraries,District,Sno-Isle Libraries,Marysville Library,,6120 Grove St,Marysville,WA,98270-4127,Snohomish,(360) 658-5000,3606595050,,http://www.sno-isle.org/locations/marysville/,-122.14784,48.06365,a6676ec8-ba5a-4755-ac88-833e50d10af5
-122.85184,46.8569000000001,426,Public Libraries,District,Timberland Regional Library,Tenino Timberland Library,,172 Central Ave W,Tenino,WA,98589-4017,Thurston,360-264-2369,3602646846,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=te,-122.85184,46.8569,193a4230-4bf7-4486-8f1e-e18b3381e714
-123.81184,46.3661300000001,427,Public Libraries,District,Timberland Regional Library,Naselle Timberland Library,,4 Parpala Rd,Naselle,WA,98638-0190,Pacific,360-484-3877,3604843445,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=na,-123.81184,46.36613,fec1986d-de7c-4e3e-b0cd-78d1286b4575
-123.23271,46.8399200000001,428,Public Libraries,District,Timberland Regional Library,Oakville Timberland Library,,204 Main St,Oakville,WA,98568-0079,Grays harbor,360-273-5305,3602737446,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ok,-123.23271,46.83992,51912f76-b10c-4ddb-9663-24d4441b6c47
-122.89805,47.04141,429,Public Libraries,District,Timberland Regional Library,Olympia Timberland Library,,313 8th Ave SE,Olympia,WA,98501-1307,Thurston,(360) 352-0595,3605863207,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ol,-122.89805,47.04141,792cf41b-ae40-448e-b294-0c7653f691b3
-121.67209,46.6064000000001,430,Public Libraries,District,Timberland Regional Library,Packwood Timberland Library,,109 W Main St,Packwood,WA,98361-0589,Lewis,360-494-5111,3604949237,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=pa,-121.67209,46.6064,ff1c6570-d06f-4ca5-866c-8515ee161f63
-123.73058,46.68683,431,Public Libraries,District,Timberland Regional Library,Raymond Timberland Library,,507 Duryea St,Raymond,WA,98577-1829,Pacific,360-942-2408,3609425670,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ra,-123.73058,46.68683,ab993850-0441-4438-9aa3-01ac4079c062
-122.63001,46.53135,432,Public Libraries,District,Timberland Regional Library,Salkum Timberland Library,,2480 US Hwy 12,Salkum,WA,98582-0120,Lewis,360-985-2148,3609857704,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=sa,-122.63001,46.53135,1a12b9e6-d99f-494c-bcb6-6fdbe10dff61
-122.17641,47.7297300000001,433,Public Libraries,District,King County Library System,Kingsgate Library,,12315 NE 143rd St,Kirkland,WA,98034-1415,King,(425) 821-7686,,,http://www.kcls.org/kingsgate/,-122.17641,47.72973,a522b7af-89bc-4f82-9ed2-62826a17b040
-121.95943,46.53576,434,Public Libraries,District,Timberland Regional Library,Mountain View Timberland Library,,210 Silverbrook Rd,Randle,WA,98377-0340,Lewis,360-497-2665,3604977080,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=mv,-121.95943,46.53576,716a2005-1d5d-41c7-b6de-dd78728364b2
-123.8147926,46.6666769,435,Public Libraries,District,Timberland Regional Library,South Bend Timberland Library,,1st & Pacific,South Bend,WA,98586-0368,Pacific,360-875-5532,,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=sb,-123.8147926,46.6666769,4b35ad09-d2ec-4848-a311-35c1db5211a3
-122.83405,47.44174,436,Public Libraries,District,Timberland Regional Library,North Mason Timberland Library,,23081 NE State Route 3,Belfair,WA,98528-1179,Mason,360-275-3232,3602756999,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=nm,-122.83405,47.44174,2c9f896c-3c2e-4bdc-bb8f-9ef1d1bfcf84
-122.91343,46.9849100000001,437,Public Libraries,District,Timberland Regional Library,Tumwater Timberland Library,,7023 New Market St SW,Tumwater,WA,98501-6563,Thurston,360-943-7790,3605869028,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=tu,-122.91343,46.98491,4a706171-1b67-4b0e-aec8-0469bc463744
-123.6012,46.98065,438,Public Libraries,District,Timberland Regional Library,Montesano Timberland Library,,125 Main St S,Montesano,WA,98563-3794,Grays harbor,360-249-4211,3602494203,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=mo,-123.6012,46.98065,765659f1-3be7-495d-a136-842ec54cf898
-124.10355,46.8855800000001,439,Public Libraries,District,Timberland Regional Library,Westport Timberland Library,,101 E. Harms Dr.,Westport,WA,98595-1410,Grays harbor,360-268-0521,3602680558,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=we,-124.10355,46.88558,68c492e2-ddcc-4b3f-b2d3-8cf9bd9be1cb
-123.10725,47.2169200000001,440,Public Libraries,District,Timberland Regional Library,Shelton Timberland Library,,710 W Alder St,Shelton,WA,98584-2571,Mason,360-426-1362,3604272025,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=sh,-123.10725,47.21692,34ac1388-755f-4e0a-89a9-5652dfa68ee5
-122.93636,46.4922800000001,441,Public Libraries,District,Timberland Regional Library,Winlock Timberland Library,,322 NE 1st St.,Winlock,WA,98596-0428,Lewis,360-785-3461,3607853800,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=wi,-122.93636,46.49228,03a30f87-b616-41e3-8d75-68dbc6fe5ae4
-122.5995,46.9391600000001,442,Public Libraries,District,Timberland Regional Library,Yelm Timberland Library,,210 Prairie Park St,Yelm,WA,98597,Thurston,360-458-3374,3604585172,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ye,-122.5995,46.93916,5d3a445f-a780-4c45-812c-33ecdbfa43b6
-118.36353,46.0580100000001,443,Public Libraries,District,Walla Walla County Rural Library District,Walla Walla County Rural Library District,,37 Jade St,Walla Walla,WA,99362-1628,Walla Walla,(509) 527-3284,5095273740,comments@wwrurallibrary.com,https://wwrurallib.ent.sirsi.net/,-118.36353,46.05801,569e0cda-e4c7-40ca-a095-1b4de1add113
-118.99279,46.20959,444,Public Libraries,District,Walla Walla County Rural Library District,Burbank Library,,875 Lake Rd,Burbank,WA,99323-9596,Walla Walla,(509) 545-6549,5095453151,comments@wwrurallibrary.com,http://www.wwrurallibrary.com/branches/burbank,-118.99279,46.20959,2ab3c9e4-d59c-499e-9b93-91fdbd0b17b2
-117.17046,47.38534,445,Public Libraries,District,Spokane County Library District,Fairfield Library,,305 E Main,Fairfield,WA,99012-0048,Spokane,(509) 893-8320,5098938477,ffcirc@scld.org,http://www.scld.org,-117.17046,47.38534,289b4c27-bd81-4c9d-b789-4bb1e1fdc0f8
-122.95637,46.7161400000001,446,Public Libraries,District,Timberland Regional Library,Centralia Timberland Library,,110 S Silver St,Centralia,WA,98531-4296,Lewis,360-736-0183,3603307530,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ce,-122.95637,46.71614,a23befce-b1b8-4b65-9fd4-9fc9a26ae27d
-121.8941695,47.5687553000001,447,Public Libraries,District,King County Library System,Fall City Library,,33415 SE 42nd Pl,Fall City,WA,98024-0340,King,(425) 222-5951,4252965048,,http://www.kcls.org/fallcity/,-121.8941695,47.5687553,c5e8860d-5851-4e02-ba8b-3ace1c1cc39f
-122.15451,47.4508300000001,448,Public Libraries,District,King County Library System,Fairwood Library,,17009 140th Ave SE,Renton,WA,98058-6928,King,(425) 226-0522,,,http://www.kcls.org/fairwood/,-122.15451,47.45083,81bf0612-cc29-45cb-bace-987140ed1bb4
-122.9097434,46.9803016000001,449,Public Libraries,District,Timberland Regional Library,Timberland Regional Library,Administrative Service Center,415 Tumwater Blvd SW,Tumwater,WA,98501-5799,Thurston,360-943-5001,3605866838,,http://www.trl.org,-122.9097434,46.9803016,a50ff068-1df3-49de-a7b2-e668e40acbdc
-118.315508,46.2992382,450,Public Libraries,District,Walla Walla County Rural Library District,Prescott Library,,103 South D Street,Prescott,WA,99348-0114,Walla Walla,(509) 849-2411,5098492411,,http://www.wwrurallibrary.com/branches/prescott,-118.315508,46.2992382,42739c07-8178-4325-8080-802b7d770895
-123.81759,46.97529,451,Public Libraries,District,Timberland Regional Library,Aberdeen Timberland Library,,121 E Market St,Aberdeen,WA,98520-5292,Grays harbor,360-533-2360,3605339771,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ab,-123.81759,46.97529,b8a590b6-5e29-41db-b225-8d730ac3016d
-122.28414,47.47441,452,Public Libraries,District,King County Library System,Tukwila Library,,14380 Tukwila International Boulevard,Tukwila,WA,98168,King,(206) 242-1640,,,https://kcls.org/locations/154/,-122.28414,47.47441,0018759f-0427-4e7b-8026-9bee223b10cf
-124.0515869,46.4878892,453,Public Libraries,District,Timberland Regional Library,Ocean Park Timberland Library,,1308 256th Place,Ocean Park,WA,98640-0310,Pacific,360-665-4184,3606655983,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=op,-124.0515869,46.4878892,93d4ea35-c32b-4f6f-a378-1d62d8b51a58
-122.03688,47.5304100000001,454,Public Libraries,District,King County Library System,Issaquah Library,,10 W Sunset Way,Issaquah,WA,98027-0040,King,(425) 392-5430,,,http://www.kcls.org/issaquah/,-122.03688,47.53041,2b38c334-fee9-4c60-b529-9f7bb5b19f59
-123.2669,47.05488,455,Public Libraries,District,Timberland Regional Library,McCleary Timberland Library,,121 S 4th St,McCleary,WA,98557-0660,Grays harbor,360-495-3368,3604954496,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=mc,-123.2669,47.05488,eb60b925-9e43-4bbc-adc7-73cb591a99f1
-122.33184,47.29459,456,Public Libraries,District,King County Library System,Federal Way Library,,34200 1st Way S,Federal Way,WA,98003-6508,King,(253) 838-3668,,,https://kcls.org/locations/1509/,-122.33184,47.29459,66f0cbf5-f9dd-4e38-98f9-977e0e3af0c8
-122.25236,47.7593600000001,457,Public Libraries,District,King County Library System,Kenmore Library,,6531 NE 181st St.,Kenmore,WA,98028,King,(425) 486-8747,,,http://www.kcls.org/kenmore/,-122.25236,47.75936,a437273d-770e-4276-93b4-bd3246ca219c
-122.96756,46.6646400000001,458,Public Libraries,District,Timberland Regional Library,Chehalis Timberland Library,,400 N Market Blvd.,Chehalis,WA,98532-0419,Lewis,360-748-3301,3607482169,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ch,-122.96756,46.66464,8e2e2764-6e32-499e-8c16-db3af6594f09
-118.67478,46.0434100000001,459,Public Libraries,District,Walla Walla County Rural Library District,Touchet Library,,161 Hanson Rd,Touchet,WA,99360-0166,Walla Walla,(509) 394-2329,5093942329,,http://www.wwrurallibrary.com/branches/touchet,-118.67478,46.04341,4537dd1d-5d09-4a4b-89ef-785d3c8360eb
-123.4014608,47.0053014000001,460,Public Libraries,District,Timberland Regional Library,Elma Timberland Library,,118 N 1st St,Elma,WA,98541-0547,Grays harbor,360-482-3737,3604823047,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=el,-123.4014608,47.0053014,e0f09b14-8879-4350-95a1-5efcb57ca30b
-123.14157,47.40538,461,Public Libraries,District,Timberland Regional Library,Hoodsport Timberland Library,,40 N Schoolhouse Hill Rd,Hoodsport,WA,98548-0847,Mason,360-877-9339,3608779695,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=hp,-123.14157,47.40538,3d0aa0be-48b0-4b09-a714-4e3c446d2d22
-123.88716,46.9771400000001,462,Public Libraries,District,Timberland Regional Library,Hoquiam Timberland Library,,420 7th St,Hoquiam,WA,98550-3616,Grays harbor,360-532-1710,3605389608,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=ho,-123.88716,46.97714,871ca391-e9ad-4c80-88bd-de7eada2b5d8
-122.23414,47.3824200000001,463,Public Libraries,District,King County Library System,Kent Library,,212 2nd Ave N,Kent,WA,98032-4482,King,(253) 859-3330,,,https://kcls.org/locations/1520/,-122.23414,47.38242,56970694-3583-453e-9e9a-c7ffb4ee774e
-124.04291,46.3110100000001,464,Public Libraries,District,Timberland Regional Library,Ilwaco Timberland Library,,158 1st Ave N,Ilwaco,WA,98624-0520,Pacific,360-642-3908,3606428417,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=il,-124.04291,46.31101,0ca0bb16-780a-4a28-ab7d-95d7e4a656e1
-122.82237,47.0439900000001,465,Public Libraries,District,Timberland Regional Library,Lacey Timberland Library,,500 College St SE,Lacey,WA,98503-1240,Thurston,360-491-3860,,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=la,-122.82237,47.04399,b78aecb6-f5ee-4b3e-a736-343b3a2e6c71
-123.89826,47.4590200000001,466,Public Libraries,District,Timberland Regional Library,Amanda Park Timberland Library,,6118 US Hwy 101,Amanda Park,WA,98526-0089,Grays harbor,360-288-2725,3602882376,,http://www.trl.org/Locations/Pages/LibraryInformation.aspx?lib=am,-123.89826,47.45902,87465f2c-1f06-423f-9c04-987a9e7935a1
-122.77258,48.0325800000001,467,Public Libraries,Municipal,Jefferson County Library,Jefferson County Library,,620 Cedar Ave,Port Hadlock,WA,98339-0990,Jefferson,(360) 385-6544,3603857921,,http://www.jclibrary.info,-122.77258,48.03258,04ad265a-33fb-4743-a8f4-b0a90f1536a4
-117.08181,46.3927,468,Public Libraries,Municipal,Asotin County Library,Heights Branch Library,,2036 4th Ave,Clarkston,WA,99403,Asotin,(509) 758-4601,,yourlibrary@aclib.org,http://www.asotincountylibrary.org,-117.08181,46.3927,373a6960-6f97-4ca9-a4da-b968ccab217b
-122.47881,48.7544100000001,469,Public Libraries,Municipal,Bellingham Public Library,Bellingham Public Library,,210 Central Avenue,Bellingham,WA,98225,Whatcom,360-778-7323,3607787295,,http://www.bellinghampubliclibrary.org,-122.47881,48.75441,efd359b4-bd02-4f47-a87e-e7e728441e7a
-117.04314,46.4126400000001,470,Public Libraries,Municipal,Asotin County Library,Asotin County Library,,417 Sycamore Street,Clarkston,WA,99403,Asotin,(509) 758-5454,5097511460,acl@aclib.org,http://www.asotincountylibrary.org,-117.04314,46.41264,97385bdf-a12b-45ad-9439-09cc83e86cb8
-122.845106,46.0097940000001,471,Public Libraries,Municipal,Kalama Public Library,Kalama Public Library,,312 N Ist Street,Kalama,WA,98625-0600,Cowlitz,(360) 673-4568,3606734560,librarian@kalamalibrary.com,http://www.kalamalibrary.com,-122.845106,46.009794,de524ace-9511-49e9-8a97-2217dd08170e
-118.70482,47.75906,472,Public Libraries,Municipal,Hesseltine Public Library,Hesseltine Public Library,,14 NW Division,Wilbur,WA,99185-0185,Lincoln,(509) 647-5828,,hplwilbur@gmail.com,http://www.wilbur.lib.wa.us,-118.70482,47.75906,2ea93d09-492b-42ab-a19d-206afb97a419
-122.50184,48.72141,473,Public Libraries,Municipal,Bellingham Public Library,Fairhaven Branch,,1117 12th Street,Bellingham,WA,98225,Whatcom,360-778-7188,,,http://www.bellinghampubliclibrary.org/,-122.50184,48.72141,bdca546b-5189-4f52-bb51-b7a173583422
-120.54488,46.99397,474,Public Libraries,Municipal,Ellensburg Public Library,Ellensburg Public Library,,209 N Ruby St,Ellensburg,WA,98926-3338,kittitas,(509) 962-7250,,library@ci.ellensburg.wa.us,http://www.ellensburglibrary.org,-120.54488,46.99397,b075d25d-6f3b-4ae6-b63e-1dd23556e65e
-118.254641,47.4801327000001,475,Public Libraries,Municipal,Harrington Public Library,Harrington Public Library,,11 S 3rd St,Harrington,WA,99134-0496,Lincoln,(509) 253-4345,5092534370,thelibrarian45@gmail.com,http://harrington.lib.wa.us/,-118.254641,47.4801327,4105cb87-c46f-4f2b-b51e-b124bf3aa6dd
-122.61647,48.51466,476,Public Libraries,Municipal,Anacortes Public Library,Anacortes Public Library,,1220 10th St,Anacortes,WA,98221-1988,Skagit,360-293-1910,3602931929,,https://www.anacorteswa.gov/220/Library,-122.61647,48.51466,b28aa5f9-7b06-48e9-a174-99ca04fb8cca
-122.44391,48.7719300000001,477,Public Libraries,Municipal,Bellingham Public Library,Barkley Branch,,"3111 Newmarket Street, Suite 103",Bellingham,WA,98226,Whatcom,360-778-7290,,,http://www.bellinghampubliclibrary.org/,-122.44391,48.77193,77e93726-7841-43aa-84ad-34a0088fda7a
-119.91042,46.2559800000001,478,Public Libraries,Municipal,Grandview Library,Grandview Library,,500 W. Main Street,Grandview,WA,98930-1358,Yakima,(509) 882-7034,5098827026,library@grandview.wa.us,http://www.grandview.wa.us/departments/library/,-119.91042,46.25598,05716fe9-0209-4308-aa1a-be43488c0b25
-122.21036,47.98168,479,Public Libraries,Municipal,Everett Public Library,Everett Public Library,,2702 Hoyt Avenue,Everett,WA,98201-3506,Snohomish,425-257-8010,4252578017,,http://www.epls.org,-122.21036,47.98168,4822084d-b13b-438a-942a-b305176b4866
-122.23825,47.91234,480,Public Libraries,Municipal,Everett Public Library,Evergreen Branch Library,,9512 Evergreen Way,Everett,WA,98204-7156,Snohomish,425-257-8260,4252578265,,http://www.epls.org,-122.23825,47.91234,0f9149f0-efc9-4d69-9a78-c93a1413695d
-117.58902,46.4712700000001,481,Public Libraries,Municipal,Denny Ashby Library,Denny Ashby Library,,856 Arlington St,Pomeroy,WA,99347-0670,Garfield,509-843-3710,5098433710,dashbylib@pomeroy.lib.wa.us,http://www.pomeroy.lib.wa.us,-117.58902,46.47127,66f2ae8c-5969-4259-83d5-11e18ecb0696
-122.32389,48.4744600000001,482,Public Libraries,Municipal,Burlington Public Library,Burlington Public Library,,820 E. Washington Avenue,Burlington,WA,98233,Skagit,360-755-0760,3607550717,blibrary@burlingtonwa.gov,http://www.burlingtonwa.gov/library,-122.32389,48.47446,6a80ab80-b77c-43ac-ac7d-ae342d7d3d7e
